,data
3961,-0.3940004228264551
3962,-0.014869309301433598
3963,0.088210970638674
3964,-0.5093812942594964
3965,0.11860911616634029
3966,-0.352972451499564
3967,-0.3391104837492963
3968,-0.5499719715340186
3969,-0.4377584115844364
3970,0.5132670957114391
3971,0.0035656273825031004
3972,0.2424104017820803
3973,-0.44246847691615177
3974,-0.5584601433607221
3975,0.5763036125811076
3976,-0.631059811111009
3977,-0.4630994422573885
3978,-0.0563085938334934
3979,0.08948691650841512
3980,0.35460658384396027
3981,0.4338701188475582
3982,0.09994956300959146
3983,0.25122008574060173
3984,0.2539526758083497
3985,-0.0911360471885293
3986,0.04588903994827831
3987,-0.5069303128422127
3988,-0.5523671621735254
3989,0.2607623090916511
3990,-0.18782140619712973
3991,-0.6181886824837874
3992,0.1173122634365018
3993,-0.5404963601637309
3994,0.6702041150002123
3995,-0.4477464731012738
3996,-0.4115484052683357
3997,0.24418843046637906
3998,-0.5550226988014081
3999,-0.5557911618834985
4000,-0.3247622577085283
4001,-0.5449016119014043
4002,0.309808796461958
4003,0.06642277472149294
4004,-0.5649313190888832
4005,-0.42804142608407725
4006,0.34199401268456264
4007,0.3925111992026771
4008,0.2784967594990675
4009,0.40020761336482513
4010,-0.6089163225333303
4011,0.16848104805324082
4012,-0.5826230955803369
4013,-0.5905629103101978
4014,-0.4067750875800875
4015,-0.11139288956295068
4016,0.42098198982877366
4017,0.14185568689867445
4018,-0.5282376470642652
4019,-0.6546089068607321
4020,0.03130428725466983
4021,-0.03669988252220002
4022,-0.3493919562657405
4023,-0.6617373946017717
4024,-0.3777531085330985
4025,-0.6218087065803515
4026,0.4124074949024361
4027,-0.32776562525142316
4028,-0.5402934153105066
4029,0.32633671670966446
4030,0.2327944161662936
4031,-0.0023786230575129075
4032,0.41933747433505
4033,-0.5970420653150628
4034,-0.38959329828915557
4035,0.33222814588441674
4036,-0.5375000254583742
4037,-0.49634275461995747
4038,-0.04605962029683108
4039,-0.509655440607236
4040,-0.24822211852796416
4041,-0.34170275808833095
4042,-0.6329503752281604
4043,0.310676318785986
4044,0.2635705624567086
4045,-0.3390693516157539
4046,-0.3492649382855233
4047,0.007859977345054281
4048,0.3220406411089938
4049,0.22078416299564818
4050,-0.5128771313099677
4051,-0.1324368160157513
4052,-0.41699056837913406
4053,-0.6412774119479259
4054,-0.4896983506203628
4055,0.29732210637170264
4056,-0.22072067845422483
4057,-0.4594662800143966
4058,0.11910086536729536
4059,-0.39437553439214923
4060,-0.2997918345717977
4061,-0.10132579899577376
4062,-0.5044325211420704
4063,-0.5426375498119831
4064,0.37856019287894505
4065,0.22302417999285828
4066,-0.08683998457947018
4067,-0.5062770519459
4068,-0.42179871944215097
4069,-0.46255906821893666
4070,0.1178546417436499
4071,-0.23066134844740305
4072,-0.24724663549869985
4073,-0.38532448797661156
4074,-0.3595475231917693
4075,0.20940485432309464
4076,-0.4269935579084332
4077,0.14696614280613862
4078,0.4060252803313773
4079,0.3179481689903123
4080,-0.4568196382169828
4081,0.1998814616874891
4082,0.4102204892428072
4083,0.2642337620447768
4084,0.293221018097654
4085,0.04304312047564984
4086,0.41245336706219615
4087,0.11806641509616189
4088,0.15404015671200333
4089,-0.5388610217402275
4090,0.022214720888572126
4091,-0.37413980840120353
4092,-0.5113653830317865
4093,0.08683902091700291
4094,0.107310212671611
4095,0.21813370649887753
4096,-0.4148953498109179
4097,0.05214402496149839
4098,-0.5849446855850593
4099,-0.5444406571743414
4100,0.42660729708913014
4101,-0.5096162867129909
4102,-0.16784511328406782
4103,0.14498943680579846
4104,-0.34156047298256287
4105,-0.20938945989878988
4106,0.1134694569099226
4107,0.04970196661865467
4108,0.19983089261240905
4109,0.0076234728257214
4110,-0.49885708589303157
4111,-0.022376697771500198
4112,0.37792139772375966
4113,-0.06869619423991524
4114,0.39333707038217103
4115,0.6608031640110619
4116,-0.613841325224818
4117,-0.5699043491225212
4118,-0.590962782205437
4119,0.3150172595115388
4120,-0.7457373948966395
4121,0.10763383584359598
4122,0.16647487554282203
4123,-0.06744888467533827
4124,-0.5924996153474247
4125,0.02598735424140175
4126,0.43955103129131357
4127,0.23844600688246098
4128,-0.6610456608902638
4129,-0.49162236330374487
4130,-0.6934029483174287
4131,-0.03981680939082066
4132,-0.5853273016261882
4133,-0.4160119406595415
4134,-0.1076299769861867
4135,0.12586206075582962
4136,-0.5886035936792511
4137,-0.4328070357827636
4138,0.20363546543430222
4139,-0.7691372245971133
4140,0.3504238328866429
4141,0.23685400286321512
4142,-0.2539830184843257
4143,0.46020963453148855
4144,0.3728923136044491
4145,0.1931978098615721
4146,-0.37036380091197507
4147,-0.27824660220170505
4148,0.5449823091434634
4149,-0.5852646719729562
4150,0.045386565413864544
4151,-0.6993908012002222
4152,0.48937854834255723
4153,0.4193527402942656
4154,-0.47045305264771287
4155,-0.4804730700833727
4156,-0.19858705176643643
4157,-0.5189836321112525
4158,0.4703366500171675
4159,0.31769481819400225
4160,0.5950853895538761
4161,-0.6562527750892311
4162,0.2540938674479052
4163,0.2759034624794634
4164,-0.48421899178613625
4165,0.20905095107238125
4166,0.34761752346920427
4167,-0.7538905093180998
4168,0.09654675277436908
4169,-0.4624564411671862
4170,-0.45339982397823375
4171,-0.3278248234097779
4172,0.04535788680781949
4173,-0.45970632989668303
4174,-0.6434197169293479
4175,-0.1118531122691312
4176,0.14398940489806233
4177,-0.474512900163917
4178,0.16751477325389375
4179,-0.4040405865373742
4180,0.45388943956921257
4181,-0.3601965682332534
4182,0.20176657113377416
4183,-0.5313804578413179
4184,0.2914701696170727
4185,0.15339150446627636
4186,-0.7282164861379954
4187,-0.07085903686489514
4188,-0.2813341090096626
4189,0.03655865871124564
4190,-0.6159894135483296
4191,0.3455898441323717
4192,-0.31109192318225276
4193,0.3564252883886567
4194,-0.5931009334678902
4195,-0.5999882374216061
4196,-0.5805134682928639
4197,0.06040206094550293
4198,0.3111733067753524
4199,-0.48907308908088976
4200,-0.5203202488159698
4201,-0.07481278208049935
4202,-0.4357845224695942
4203,-0.5359963754321246
4204,-0.3861863854156725
4205,-0.6718846121966062
4206,-0.7231798496896364
4207,0.007580252316707892
4208,0.4906661865205417
4209,-0.5524829650921645
4210,-0.11924177822180226
4211,0.20062566375669144
4212,-0.7595666171211208
4213,0.12983719468630506
4214,-0.8376036967650962
4215,-0.5584687836665411
4216,0.10698671154711903
4217,0.24989175438174183
4218,-0.02234294617386401
4219,0.08542289847887963
4220,-0.22077603364163179
4221,-0.17016492547203532
4222,0.11890865559589114
4223,0.27262719356939025
4224,-0.08589853531026681
4225,-0.4193809383326921
4226,0.47352376039852606
4227,-0.6773490797651305
4228,-0.49090943887003635
4229,-0.2548623190933186
4230,0.03512049174946519
4231,0.632528749972707
4232,-0.3054366865459821
4233,-0.5444206227642605
4234,-0.6023216084202616
4235,-0.6357856298571529
4236,0.2706036207698779
4237,0.44558617355566077
4238,-0.0027248706389890742
4239,-0.0741918432601456
4240,0.27848276987665943
4241,-0.23391554641322398
4242,0.3948298762410518
4243,-0.5961843573383607
4244,-0.6323482017485793
4245,-0.4923379979746383
4246,-0.5489103088411564
4247,0.06373866716128807
4248,0.3737386918612007
4249,0.41149547604259284
4250,-0.6236452910678567
4251,-0.5838183496557567
4252,0.037501654896227476
4253,-0.37774072389966085
4254,-0.15633250438796076
4255,0.2671296720342837
4256,-0.22239462041759528
4257,-0.39391985146357644
4258,0.2275125611532054
4259,0.0959643741455607
4260,0.1962326730759716
4261,0.3546824703166198
4262,0.247426036254204
4263,0.44577070632400506
4264,0.3091984242702446
4265,0.13941456700573385
4266,-0.4854326055284991
4267,0.045655351240972086
4268,-0.2812177740495925
4269,-0.4811245872670845
4270,-0.030975708152886194
4271,-0.47837843764350585
4272,0.3524784916215178
4273,0.3708617996622052
4274,-0.7143400446120173
4275,0.29264101338648474
4276,0.3244608961213806
4277,-0.6256151126187544
4278,0.23537742158189312
4279,-0.6139218850785407
4280,-0.5750968221062716
4281,-0.48683445477767684
4282,0.12509520723911693
4283,0.5501307564245814
4284,0.2261854580502929
4285,-0.588592802943456
4286,0.3016987280113206
4287,0.06448802968645162
4288,-0.532927772697675
4289,0.12102188197098518
4290,-0.3442792117113974
4291,0.30258506789120854
4292,0.25420631331327725
4293,0.06302824368528159
4294,-0.570409149378142
4295,-0.24209485083710147
4296,-0.5518737542544179
4297,-0.4598707170459879
4298,-0.4114295022685115
4299,-0.35303322474404364
4300,-0.5593244502296647
4301,-0.5026564233083337
4302,-0.35762677404914467
4303,0.07941383889264464
4304,-0.29765257306906323
4305,-0.5000524497968621
4306,-0.37963399899445094
4307,-0.4439608622832477
4308,0.1414809314764771
4309,0.010920538335684293
4310,0.13428540519518162
4311,0.04571106399656144
4312,0.31185496529431744
4313,-0.48813569726849615
4314,-0.45687792182846343
4315,-0.49774474197965346
4316,-0.4475589620125697
4317,0.36054692377239306
4318,-0.058415591279750045
4319,-0.5462223390364724
4320,0.428645158407468
4321,-0.5226839002002497
4322,0.5833079790882152
4323,-0.30833387542756785
4324,-0.7801822831740262
4325,-0.5976777621494735
4326,-0.6066109663656647
4327,-0.5093715878916755
4328,0.12213675815749991
4329,-0.7433993427785683
4330,0.11032629062467603
4331,-0.13137400196222515
4332,-0.5984307191387792
4333,-0.021403405294306732
4334,-0.4715764792149193
4335,-0.36631677378841365
4336,0.24072722139711722
4337,0.48960907290925637
4338,0.34422880306944403
4339,0.4863308036800231
4340,0.22881752555339618
4341,0.15390791355241484
4342,-0.38295492419583854
4343,-0.3970309312489788
4344,-0.3195649460799044
4345,-0.4923575779518453
4346,-0.44599334499797283
4347,-0.3547155122983012
4348,-0.3845269083827123
4349,-0.5006984725230497
4350,-0.33076879813469495
4351,0.4025127381630771
4352,0.2415464925716011
4353,-0.15222841311257995
4354,-0.5192741494081927
4355,-0.3138003500166574
4356,-0.5486615140437567
4357,-0.4614421033240831
4358,-0.031556710654945475
4359,0.40499925371812395
4360,-0.3656019020978889
4361,-0.01825789912705933
4362,0.29528064121463604
4363,-0.5073698202386674
4364,0.0696309045891692
4365,-0.5262023492945929
4366,-0.007634042530673679
4367,0.14302179816912908
4368,0.5250818929958219
4369,0.07462013061786399
4370,-0.15708410169367637
4371,-0.4043317420457889
4372,-0.1324215863747099
4373,-0.4415957435613793
4374,-0.6803591081079174
4375,0.10788025829261905
4376,0.3800183413257867
4377,-0.3499958941068342
4378,-0.358346501045155
4379,0.12265703572212283
4380,0.195368551934207
4381,-0.33633329547844015
4382,-0.6056630228501294
4383,0.03347217090973165
4384,-0.458710162055439
4385,-0.2368231014157408
4386,0.17382065489615872
4387,0.33610626041468117
4388,0.3446666925675339
4389,-0.5688002943759201
4390,-0.11206206567089028
4391,-0.413080431754682
4392,0.3972452061536089
4393,-0.6133986775405951
4394,0.12711107936353172
4395,-0.14592648185915835
4396,-0.5328955995536047
4397,-0.5353262532768077
4398,0.552157771187854
4399,-0.5017357035576648
4400,-0.5532099546376266
4401,-0.5589948418538919
4402,-0.5717501453711518
4403,-0.6248113547601479
4404,-0.43421031725381964
4405,-0.5448099546507237
4406,0.2613713418273087
4407,-0.6323212435591636
4408,-0.4021904072846978
4409,0.16347137816025392
4410,-0.026407186168654118
4411,-0.4262686108905832
4412,-0.5596542508762998
4413,0.2953698820457027
4414,-0.5631635688137372
4415,-0.6312629748174907
4416,0.18368766050484986
4417,0.05417009658453553
4418,-0.504083284590918
4419,0.1813948290925691
4420,-0.6867559259525848
4421,-0.49882591320640546
4422,-0.09056997041705372
4423,0.16293103445961643
4424,-0.34867801085612693
4425,-0.43844321448286194
4426,0.12263742981012182
4427,-0.5006898210834596
4428,-0.6275086620853738
4429,-0.5035341549829615
4430,-0.48761237949907565
4431,-0.07624438369063846
4432,-0.4579550884710899
4433,-0.6093341338863532
4434,-0.39023472641344237
4435,0.11984293542400981
4436,0.39077337928832634
4437,0.09531509373152258
4438,-0.3975002082139525
4439,-0.4643367926030121
4440,0.15450348130284564
4441,-0.513926288639252
4442,-0.5437776641405454
4443,-0.39120594035518896
4444,0.4552221574678892
4445,-0.44624192061434353
4446,0.023335916507598142
4447,0.08133146995453178
4448,-0.5961355959662324
4449,-0.37195985701584455
4450,-0.09841376337882113
4451,-0.08447118790262975
4452,0.08872333616641614
4453,-0.7812269906827563
4454,-0.5681222461635015
4455,0.42263388578853167
4456,0.24339925757544867
4457,-0.08855010935507335
4458,0.3184986364258655
4459,-0.5085183520402
4460,-0.6245140933042703
4461,0.6091251046723307
4462,-0.5190691725966987
4463,-0.589463272053709
4464,-0.4726561597669049
4465,-0.5817284102892635
4466,0.20576504014737185
4467,0.32658302621003155
4468,0.11579433584928345
4469,0.21174119797504432
4470,-0.6055337703737729
4471,-0.4857821623291839
4472,0.3139800379475526
4473,0.1703649782037906
4474,-0.5792644029081073
4475,0.2122599352287009
4476,-0.5628916080611626
4477,-0.4875612827991792
4478,-0.6184045623230379
4479,-0.4454467460812773
4480,-0.6417158168501844
4481,0.30866449585075095
4482,0.217818700655956
4483,-0.010339917025439793
4484,-0.651501386250982
4485,0.20548274186223137
4486,-0.466437902723457
4487,-0.6665821985312806
4488,-0.4507830764699533
4489,-0.6182649850528847
4490,-0.11519810243723516
4491,0.1604418344576073
4492,-0.1620224662151759
4493,-0.20888301782336738
4494,0.15079523750420765
4495,0.1664468228711513
4496,0.7235310577994909
4497,0.20447349778404655
4498,0.10034614933232389
4499,-0.3268699700616766
4500,-0.6050559448164692
4501,-0.42592389663445573
4502,-0.6395008707723833
4503,-0.10750483694941093
4504,-0.7312897683855335
4505,0.28737898567777576
4506,-0.49272909581106783
4507,-0.019810111181519097
4508,0.5911029764398374
4509,-0.4858553851157249
4510,-0.7259259110038431
4511,-0.2884574599817722
4512,-0.6711238553591363
4513,-0.228474969413744
4514,-0.048744045031687944
4515,-0.30852146682451687
4516,-0.4210068266932293
4517,0.0970452242976243
4518,0.5487145026652562
4519,-0.6483125513687376
4520,-0.3287112498867356
4521,0.3824768269865324
4522,0.0807499106352847
4523,0.5039390158704999
4524,-0.400214559554084
4525,0.03857348026852758
4526,0.09603244076600781
4527,0.0963286799302594
4528,-0.46977945702740065
4529,-0.34616046425761005
4530,-0.27888983176768267
4531,-0.35431103097192185
4532,-0.5607457952417233
4533,-0.0796269576475751
4534,-0.5726182345313175
4535,-0.48977204055285783
4536,0.1367793095333678
4537,-0.5797641087348733
4538,-0.5533325410316307
4539,-0.37946340392305744
4540,0.136390308524464
4541,0.22996685241040327
4542,0.2196545867613755
4543,-0.36705751350279714
4544,-0.15716195770261876
4545,-0.6413011019751489
4546,0.3058809137717955
4547,0.13500280258630704
4548,0.33006980580750866
4549,-0.43782900612624287
4550,0.5199082230145691
4551,-0.4235606370905811
4552,-0.11656968968560988
4553,-0.283311403284381
4554,0.5337989201431086
4555,-0.5000939907814945
4556,-0.5448726886073034
4557,-0.5664851282832141
4558,0.5063283167733568
4559,0.06724518945538405
4560,0.2487551626151827
4561,0.0006558335348765265
4562,0.10303985684250638
4563,0.11706564751440474
4564,-0.21876273172642313
4565,0.18329694572015032
4566,0.09733903837578173
4567,0.24379080870259107
4568,-0.4904030867469289
4569,-0.5130277626125077
4570,0.09631920035588037
4571,-0.32695522751775397
4572,-0.46054891465274395
4573,-0.5178006970592005
4574,-0.23681554707537955
4575,-0.532106500073771
4576,0.047932094859635344
4577,-0.1328177309102535
4578,-0.571298889902736
4579,-0.3741060462803727
4580,-0.4953658487149334
4581,-0.3638433587419819
4582,-0.1991055790999845
4583,-0.32799385628042754
4584,-0.5363676768248056
4585,0.15672492192358378
4586,0.14688779425462561
4587,-0.013271346950567198
4588,-0.3186896698510716
4589,0.39577957514167883
4590,-0.3017233571179979
4591,-0.680046279459698
4592,-0.5027735286166259
4593,0.11113467229585683
4594,-0.44427059001523694
4595,-0.4741958384823889
4596,0.43932716597899946
4597,-0.5779893982250288
4598,-0.49475027704798935
4599,-0.301626939287551
4600,-0.45758192413406584
4601,-0.41444069411867246
4602,0.017984313866331147
4603,-0.5845763176357572
4604,-0.560180129477923
4605,0.19338072052532373
4606,0.2655861104521089
4607,-0.5760569884063731
4608,0.1520323355381452
4609,0.08244621575480804
4610,-0.3923805426739201
4611,0.028608836296299733
4612,-0.3392040188088037
4613,-0.2224648516471498
4614,-0.46355553620973067
4615,-0.44868137810978637
4616,0.17200752280826603
4617,-0.04082271446008279
4618,0.20227769649656957
4619,-0.5570603782022885
4620,0.1358934178024298
4621,0.06545284738613621
4622,0.11825689728946509
4623,0.26647093729969296
4624,-0.46088800737186253
4625,0.5785441778524596
4626,-0.34546757245596493
4627,0.23819952299489677
4628,-0.7402347314721616
4629,-0.3605273204968883
4630,0.19136252683165345
4631,0.15563685182432763
4632,0.17798020494042843
4633,-0.44784969715118383
4634,0.08224715616247202
4635,-0.5091460141098428
4636,0.25141804778872
4637,-0.4596298119252975
4638,0.052706502313608405
4639,0.593990780638266
4640,-0.04850093916390508
4641,-0.5667675852440615
4642,-0.5761664797297217
4643,-0.5301409488727582
4644,0.13214303032205366
4645,0.20994986548518413
4646,0.5847121684875316
4647,0.6481702717263054
4648,-0.4725644354158083
4649,-0.2713389429927108
4650,-0.43073270836660027
4651,-0.147006169954497
4652,0.5041546788155018
4653,-0.4892339655952548
4654,-0.5165008795502939
4655,-0.5442935855814188
4656,0.0467598772184632
4657,0.148325443164804
4658,0.22308367370892013
4659,-0.009547953003823606
4660,0.22615273277440684
4661,-0.4976116573962912
4662,-0.5151406993891918
4663,-0.8205617832055947
4664,0.13983229702205402
4665,0.3936231171522786
4666,-0.5664800642615959
4667,-0.6933654617250374
4668,-0.24589152786709212
4669,-0.5305831974014341
4670,-0.5833011085634368
4671,-0.6236382058949501
4672,0.29054987025542234
4673,-0.5248440202256501
4674,0.5406653502294021
4675,0.6346959556744343
4676,-0.5915949178286495
4677,-0.36064480429725
4678,-0.73924225728346
4679,-0.10886312392688813
4680,0.09286993607374683
4681,-0.37510944931093115
4682,0.42565190671503794
4683,-0.08935448493604603
4684,0.15011802256844087
4685,-0.5114458911753998
4686,0.3498680409723647
4687,0.3925718789080499
4688,-0.369240701519043
4689,0.27393585904453666
4690,0.44112898626097485
4691,0.05718755366187689
4692,0.47566317920185464
4693,0.29730840129708214
4694,-0.3758146637206127
4695,0.283740070590353
4696,0.44734895757294835
4697,-0.4770558062724787
4698,0.20863001229290257
4699,-0.519444785824563
4700,-0.57558958276629
4701,0.6093751995447216
4702,0.10397825088612067
4703,0.21442431214689517
4704,-0.4652976069996033
4705,-0.3656802347263779
4706,0.19968268531524047
4707,-0.5934758077187855
4708,0.19524249623682977
4709,-0.3486030197153023
4710,-0.3985626226234019
4711,-0.4932906565719529
4712,0.371679400600782
4713,-0.04965167476748966
4714,0.18435173727193632
4715,-0.5701211916850625
4716,-0.3624348568787812
4717,0.24891639486522288
4718,0.2855735913372057
4719,-0.7925932294486563
4720,-0.4843205196663545
4721,-0.510536580661211
4722,0.013158911561727882
4723,-0.7610750632760692
4724,-0.4404804719045061
4725,-0.5027585829772618
4726,-0.40766630474468946
4727,0.4292141916323582
4728,-0.027603693701550802
4729,-0.25663942772450754
4730,0.10394425385046069
4731,0.676110575143205
4732,0.11118965293509064
4733,0.13261434493139745
4734,0.03443929937404078
4735,-0.5682315591000409
4736,-0.4719392172076352
4737,0.27871438823139116
4738,-0.47076583807811656
4739,0.25288508398000076
4740,-0.13460262751113106
4741,0.35504939708620986
4742,-0.567976492386679
4743,-0.34600902841519776
4744,0.13971577682393188
4745,0.33483538947164804
4746,0.2744505442559959
4747,-0.5952069663739926
4748,0.0886142932452949
4749,-0.5809395643212777
4750,-0.41723932536060404
4751,-0.5597261524146098
4752,0.34276264285451186
4753,-0.015942188591076767
4754,-0.5695126276842011
4755,-0.0715922296795578
4756,0.4908834054057083
4757,0.30974099865269533
4758,-0.37933526950073504
4759,-0.44807056710867854
4760,-0.7115370139131874
4761,-0.4092103384352519
4762,0.24768161431385183
4763,-0.5821176095043586
4764,-0.46214437605946346
4765,-0.3639539721365527
4766,0.024442392321729622
4767,0.10604642466103353
4768,-0.4118447629234093
4769,-0.490014782062671
4770,0.23871388648119996
4771,-0.41853607828461525
4772,0.38647926962351
4773,-0.6748887912062499
4774,0.22958938061694
4775,0.25877332813603515
4776,-0.3698403423603541
4777,-0.6816796015170523
4778,0.38170388015628354
4779,0.6201193540506706
4780,0.04413317220975932
4781,0.0280232974124357
4782,-0.5509748945121182
4783,0.3248611958359864
4784,-0.6565114986948124
4785,-0.4877164541971003
4786,-0.3620647944750607
4787,-0.0739529813311306
4788,-0.420922592690117
4789,-0.3895430863624654
4790,-0.5431495815313057
4791,0.20317108699355013
4792,0.12151041111255756
4793,0.4850513596974544
4794,0.1544646966116281
4795,-0.5293843440748337
4796,-0.5582331191981611
4797,-0.5262123021435476
4798,0.24289333751812436
4799,-0.5897823699591628
4800,0.08335247342423813
4801,-0.40172160605469187
4802,0.34201648036320864
4803,-0.5849666165691967
4804,-0.5337096008688025
4805,0.1927889685701265
4806,0.25454017342152624
4807,-0.40246457412375614
4808,0.19171914256201594
4809,-0.23372689933925483
4810,-0.5208413705498378
4811,-0.02235914484293622
4812,-0.12359129085461806
4813,-0.25706773446218245
4814,0.22741682981686306
4815,0.6548390597347433
4816,-0.5546872271888089
4817,-0.374879641282476
4818,0.3801234237079756
4819,-0.5893062430531743
4820,-0.6020131042793546
4821,-0.4952315122563856
4822,-0.14062182382422272
4823,-0.495162593426142
4824,0.3165866296345339
4825,0.14176034340433796
4826,0.13542178060906407
4827,-0.5105804718775786
4828,-0.4852220782513178
4829,-0.5936839628862389
4830,-0.0827612352930962
4831,-0.42773864664469397
4832,-0.11076597049864312
4833,-0.02221907150738578
4834,-0.11060729667002811
4835,-0.6494656207770162
4836,0.07505177677221608
4837,-0.080237176929295
4838,0.19646662517799585
4839,-0.3533335496266392
4840,0.49740662451681916
4841,-0.5333254952437407
4842,-0.6463432141746335
4843,-0.29776483246320384
4844,-0.6835989457806766
4845,0.006720441495961849
4846,0.49252691993328024
4847,0.22542148210301516
4848,0.12596515191079183
4849,0.003844462564543294
4850,0.09075873262592449
4851,-0.1525574241543295
4852,-0.41759205307295355
4853,-0.8648793963501401
4854,0.07342733411684566
4855,-0.4784700212011367
4856,-0.37475475097171407
4857,-0.6385283682791613
4858,0.17471849546015594
4859,-0.3977571395925985
4860,-0.37513321557235535
4861,-0.42395169476614813
4862,-0.4017886977139701
4863,0.13840015515777182
4864,0.07046817728230215
4865,-0.5028591613169178
4866,0.0019139234790586102
4867,0.28948582202012063
4868,0.17038387323159054
4869,-0.5233183695611259
4870,-0.3169494274764243
4871,0.3085032262003815
4872,-0.46802742700375377
4873,-0.3601794791565498
4874,-0.34022687079756453
4875,-0.5321008200061896
4876,-0.6375940686906706
4877,-0.5102752855315321
4878,-0.5686207681191588
4879,-0.6826267254643182
4880,-0.46408537840248887
4881,-0.49583277439967666
4882,-0.6130126804401389
4883,0.15738017230875667
4884,0.2645390148530131
4885,0.5591134397346358
4886,0.4606697353669358
4887,0.11747815817915574
4888,-0.5990056562087673
4889,-0.5699598789167579
4890,-0.29784370429949547
4891,-0.10416539045991802
4892,-0.37863049230194834
4893,-0.4704005465617628
4894,-0.5681644089430942
4895,-0.5269191509631082
4896,-0.6840467933361372
4897,-0.001860762564502405
4898,-0.6230946702854243
4899,-0.3012272093908587
4900,0.5007088029005944
4901,0.3062644163163313
4902,-0.5134191492669231
4903,0.08762093246221814
4904,-0.05248648151982127
4905,-0.44404823746154787
4906,0.26617842983662454
4907,-0.7048539679090724
4908,0.20622278923787185
4909,-0.5427277374375007
4910,-0.7025291823653044
4911,-0.33347801574253033
4912,0.18977512984720413
4913,-0.5708104558538024
4914,-0.66211194447378
4915,0.08920081409860003
4916,0.18889267973354618
4917,0.49403026513150583
4918,-0.11249754897846587
4919,0.028520352427513496
4920,-0.7211650579957543
4921,0.22470946666034108
4922,-0.6786202657982375
4923,-0.5693188367147272
4924,-0.6497966328101792
4925,-0.4762101551412411
4926,-0.3805253022981655
4927,-0.45674365660941374
4928,-0.7087767024692245
4929,-0.1151453912571172
4930,-0.5863117318995916
4931,-0.5878665183783287
4932,0.1503235923543993
4933,0.17040687291478096
4934,-0.25139599163917103
4935,0.1322736865938754
4936,0.37854669917742
4937,0.32327649717397744
4938,-0.5196614668895937
4939,-0.18276594042007643
4940,-0.44044682605770547
4941,-0.20060009499646914
4942,0.39550134155914707
4943,0.36756696238331554
4944,-0.400577679027599
4945,0.05002663903939064
4946,0.1468284085481959
4947,-0.41526146178983026
4948,0.05246133553171051
4949,-0.6800799789424128
4950,-0.43665643896209505
4951,-0.4811686329913666
4952,-0.01789001778383781
4953,-0.5952820046619389
4954,-0.6149721315913089
4955,0.4858788414266193
4956,0.6269860309052371
4957,0.21641305845211067
4958,-0.26930414501194866
4959,0.2662380848333943
4960,0.2708716205173718
4961,-0.6659262513123867
4962,-0.6468307877329744
4963,-0.3081156520649322
4964,-0.46038190730506356
4965,-0.33717610513619445
4966,0.04254577994902964
4967,0.5010065966119057
4968,-0.7078720421855593
4969,-0.6129755384117697
4970,-0.6320595745005008
4971,-0.3024334047148377
4972,0.2531570966800156
4973,0.19108606415690943
4974,-0.35229406557889464
4975,0.5847139595464883
4976,0.37884114991666884
4977,0.46933282732624027
4978,-0.659322460614735
4979,-0.4410272321595464
4980,-0.620538364237286
4981,-0.43655085003557137
4982,-0.1438249151658555
4983,0.33517415645894877
4984,-0.5370603883699299
4985,0.39498500460740527
4986,0.1388980308363459
4987,-0.679956917663794
4988,-0.5097954665873271
4989,0.14357960859080188
4990,-0.541522672852571
4991,-0.4651707750523738
4992,-0.4775202010504427
4993,0.06674927453124746
4994,0.15625547217322144
4995,-0.5547333163233017
4996,-0.4781261179603271
4997,-0.4118513779173031
4998,0.03193627312273617
4999,-0.533497890245061
5000,-0.5709344385994162
5001,-0.1893778171232927
5002,-0.4253371705662875
5003,-0.4670858279907286
5004,0.32768109558144864
5005,0.8260930139369727
5006,-0.32260371401311805
5007,0.3172122239988202
5008,-0.4390707051252263
5009,-0.4969655546709669
5010,0.32679440926804126
5011,0.03984912167447319
5012,-0.6310508646343493
5013,0.015041302038826476
5014,-0.285538998670277
5015,0.13938369272492412
5016,-0.3885145932913422
5017,0.14189960863244355
5018,0.25673431297110283
5019,0.14357998076896306
5020,0.2805472124931079
5021,0.35777457019409686
5022,0.15758177208286273
5023,-0.5606783528402295
5024,-0.3872580063007457
5025,-0.5218526127311193
5026,0.1856700585179527
5027,-0.2524490872901043
5028,-0.4928484175671616
5029,-0.5889143953713158
5030,-0.5194155448560243
5031,0.20017620200543274
5032,-0.02164349435463575
5033,0.20842322517887069
5034,0.20899869099780033
5035,-0.485417052708632
5036,-0.5242251073656197
5037,-0.4101515271632462
5038,0.2532857953104861
5039,0.28515690434708696
5040,-0.4165728368209648
5041,-0.5229305620598439
5042,0.1040515064364409
5043,0.5658070901307373
5044,0.4331901963421285
5045,0.13983094073350433
5046,-0.3645569199150299
5047,-0.7565383999289613
5048,-0.316052060741854
5049,-0.4646848356710773
5050,-0.14877806421201278
5051,-0.3541899856529027
5052,0.44485298230262704
5053,-0.8113096168176123
5054,-0.3438425319696302
5055,0.002754650382159385
5056,-0.5741557256654537
5057,-0.17135757540093288
5058,0.34455793660502443
5059,-0.4005591772061041
5060,-0.5797624577119056
5061,-0.652803234078906
5062,0.017838756143215395
5063,0.21339493591610625
5064,-0.49855665748568767
5065,-0.5366782167544718
5066,-0.5301836463416321
5067,-0.659179796662778
5068,0.4308066624732858
5069,-0.5054602867524889
5070,-0.48635494961594317
5071,-0.43763840881461513
5072,-0.6421754224090928
5073,-0.0030335909342031897
5074,-0.047025302095241805
5075,-0.5448638898145107
5076,-0.3963330538391425
