cnt,casual,registered,dteday
0.39959016393442626,0.1444141689373297,0.38148984198645597,2011-06-03
0.29918032786885246,0.1553133514986376,0.26636568848758463,2011-06-03
0.2520491803278688,0.13896457765667575,0.22121896162528218,2011-06-03
0.17418032786885246,0.07084468664850137,0.1636568848758465,2011-06-03
0.17418032786885246,0.08174386920980926,0.15914221218961624,2011-06-03
0.0942622950819672,0.0653950953678474,0.07787810383747178,2011-06-04
0.09528688524590163,0.03814713896457766,0.09029345372460497,2011-06-04
0.05942622950819672,0.04904632152588556,0.046275395033860044,2011-06-04
0.017418032786885244,0.021798365122615803,0.011286681715575621,2011-06-04
0.014344262295081968,0.010899182561307902,0.012415349887133182,2011-06-04
0.007172131147540984,0.008174386920980926,0.0056433408577878106,2011-06-04
0.027663934426229508,0.02997275204359673,0.019187358916478554,2011-06-04
0.08811475409836066,0.07356948228882834,0.06772009029345373,2011-06-04
0.12704918032786885,0.07901907356948229,0.10835214446952596,2011-06-04
0.22848360655737704,0.14986376021798364,0.19074492099322798,2011-06-04
0.3237704918032787,0.3133514986376022,0.22799097065462753,2011-06-04
0.3770491803278688,0.32697547683923706,0.28103837471783294,2011-06-04
0.4293032786885246,0.4087193460490463,0.3047404063205418,2011-06-04
0.4661885245901639,0.5122615803814714,0.30248306997742663,2011-06-04
0.4610655737704918,0.5258855585831063,0.291196388261851,2011-06-04
0.41290983606557374,0.4904632152588556,0.2528216704288939,2011-06-04
0.44979508196721313,0.45776566757493187,0.30699774266365687,2011-06-04
0.3514344262295082,0.3869209809264305,0.22799097065462753,2011-06-04
0.3483606557377049,0.3460490463215259,0.24153498871331827,2011-06-04
0.29098360655737704,0.21525885558583105,0.2325056433408578,2011-06-04
0.24385245901639344,0.2452316076294278,0.16817155756207675,2011-06-04
0.1885245901639344,0.12534059945504086,0.15688487584650113,2011-06-04
0.19364754098360656,0.1335149863760218,0.15914221218961624,2011-06-04
0.1526639344262295,0.07901907356948229,0.136568848758465,2011-06-04
0.11475409836065574,0.06267029972752043,0.10158013544018059,2011-06-05
0.09733606557377049,0.07084468664850137,0.07900677200902935,2011-06-05
0.06454918032786885,0.043596730245231606,0.05417607223476298,2011-06-05
0.0471311475409836,0.05994550408719346,0.028216704288939052,2011-06-05
0.011270491803278689,0.010899182561307902,0.009029345372460496,2011-06-05
0.005122950819672131,0.0027247956403269754,0.0056433408577878106,2011-06-05
0.020491803278688523,0.027247956403269755,0.012415349887133182,2011-06-05
0.02663934426229508,0.021798365122615803,0.02144469525959368,2011-06-05
0.09938524590163934,0.0653950953678474,0.0835214446952596,2011-06-05
0.16700819672131148,0.1444141689373297,0.1252821670428894,2011-06-05
0.25614754098360654,0.22615803814713897,0.18961625282167044,2011-06-05
0.3422131147540984,0.329700272479564,0.24153498871331827,2011-06-05
0.3422131147540984,0.335149863760218,0.23927765237020315,2011-06-05
0.375,0.4196185286103542,0.24040632054176073,2011-06-05
0.39344262295081966,0.43869209809264303,0.2528216704288939,2011-06-05
0.4262295081967213,0.43869209809264303,0.28893905191873587,2011-06-05
0.4067622950819672,0.3760217983651226,0.29345372460496616,2011-06-05
0.3985655737704918,0.34332425068119893,0.2979683972911964,2011-06-05
0.3709016393442623,0.33787465940054495,0.2697516930022573,2011-06-05
0.36475409836065575,0.29427792915531337,0.28103837471783294,2011-06-05
0.2848360655737705,0.22888283378746593,0.2200902934537246,2011-06-05
0.1680327868852459,0.14713896457765668,0.1252821670428894,2011-06-05
0.13217213114754098,0.09809264305177112,0.10609480812641084,2011-06-05
0.08709016393442623,0.0681198910081744,0.06884875846501129,2011-06-05
0.028688524590163935,0.02997275204359673,0.020316027088036117,2011-06-06
0.01331967213114754,0.02452316076294278,0.0056433408577878106,2011-06-06
0.007172131147540984,0.010899182561307902,0.004514672686230248,2011-06-06
0.004098360655737705,0.005449591280653951,0.003386004514672686,2011-06-06
0.007172131147540984,0.010899182561307902,0.004514672686230248,2011-06-06
0.030737704918032786,0.01907356948228883,0.02708803611738149,2011-06-06
0.11372950819672131,0.02997275204359673,0.11399548532731377,2011-06-06
0.305327868852459,0.04904632152588556,0.31715575620767494,2011-06-06
0.44774590163934425,0.07629427792915532,0.46275395033860045,2011-06-06
0.1915983606557377,0.07084468664850137,0.18284424379232506,2011-06-06
0.09631147540983606,0.08446866485013624,0.07223476297968397,2011-06-06
0.11270491803278689,0.10626702997275204,0.08126410835214447,2011-06-06
0.1557377049180328,0.0681198910081744,0.14446952595936793,2011-06-06
0.1834016393442623,0.07629427792915532,0.17155756207674944,2011-06-06
0.14754098360655737,0.12534059945504086,0.11173814898419865,2011-06-06
0.1680327868852459,0.10354223433242507,0.1433408577878104,2011-06-06
0.2725409836065574,0.09264305177111716,0.26297968397291194,2011-06-06
0.5922131147540983,0.17166212534059946,0.582392776523702,2011-06-06
0.5686475409836066,0.15258855585831063,0.5643340857787811,2011-06-06
0.41598360655737704,0.17438692098092642,0.3871331828442438,2011-06-06
0.3432377049180328,0.16076294277929154,0.3126410835214447,2011-06-06
0.19262295081967212,0.07901907356948229,0.18058690744920994,2011-06-06
0.1762295081967213,0.09809264305177112,0.154627539503386,2011-06-06
0.060450819672131145,0.013623978201634877,0.062076749435665914,2011-06-06
0.0194672131147541,0.013623978201634877,0.016930022573363433,2011-06-07
0.0030737704918032786,0.005449591280653951,0.002257336343115124,2011-06-07
0.004098360655737705,0.008174386920980926,0.002257336343115124,2011-06-07
0.0010245901639344263,0.0027247956403269754,0.001128668171557562,2011-06-07
0.004098360655737705,0.005449591280653951,0.003386004514672686,2011-06-07
0.031762295081967214,0.005449591280653951,0.033860045146726865,2011-06-07
0.12807377049180327,0.027247956403269755,0.1309255079006772,2011-06-07
0.3411885245901639,0.06267029972752043,0.3510158013544018,2011-06-07
0.48770491803278687,0.1226158038147139,0.48758465011286684,2011-06-07
0.22131147540983606,0.07356948228882834,0.2144469525959368,2011-06-07
0.125,0.1008174386920981,0.09706546275395034,2011-06-07
0.15368852459016394,0.10354223433242507,0.1275395033860045,2011-06-07
0.1864754098360656,0.11444141689373297,0.15914221218961624,2011-06-07
0.19979508196721313,0.14986376021798364,0.15914221218961624,2011-06-07
0.14856557377049182,0.09264305177111716,0.12641083521444696,2011-06-07
0.1864754098360656,0.15258855585831063,0.1433408577878104,2011-06-07
0.3145491803278688,0.14986376021798364,0.28555304740406323,2011-06-07
0.5512295081967213,0.17438692098092642,0.536117381489842,2011-06-07
0.5635245901639344,0.19618528610354224,0.5406320541760722,2011-06-07
0.4334016393442623,0.1880108991825613,0.4006772009029345,2011-06-07
0.35348360655737704,0.1226158038147139,0.3397291196388262,2011-06-07
0.2223360655737705,0.08446866485013624,0.2110609480812641,2011-06-07
0.1557377049180328,0.07356948228882834,0.14221218961625282,2011-06-07
0.09118852459016394,0.04904632152588556,0.08126410835214447,2011-06-07
0.040983606557377046,0.0326975476839237,0.0327313769751693,2011-06-08
0.022540983606557378,0.008174386920980926,0.022573363431151242,2011-06-08
0.006147540983606557,0.0,0.007900677200902935,2011-06-08
0.0020491803278688526,0.005449591280653951,0.001128668171557562,2011-06-08
0.005122950819672131,0.0,0.006772009029345372,2011-06-08
0.020491803278688523,0.0,0.023702031602708805,2011-06-08
0.11782786885245902,0.035422343324250684,0.1162528216704289,2011-06-08
0.36065573770491804,0.0653950953678474,0.37133182844243795,2011-06-08
0.4918032786885246,0.12534059945504086,0.4909706546275395,2011-06-08
0.20594262295081966,0.09264305177111716,0.18961625282167044,2011-06-08
0.09118852459016394,0.07356948228882834,0.07110609480812641,2011-06-08
0.1362704918032787,0.07629427792915532,0.11963882618510158,2011-06-08
0.15163934426229508,0.04087193460490463,0.15124153498871332,2011-06-08
0.13831967213114754,0.05449591280653951,0.1309255079006772,2011-06-08
0.15778688524590165,0.11989100817438691,0.1252821670428894,2011-06-08
0.13012295081967212,0.07629427792915532,0.11286681715575621,2011-06-08
0.23770491803278687,0.09264305177111716,0.22460496613995484,2011-06-08
0.5174180327868853,0.21798365122615804,0.48081264108352145,2011-06-08
0.4692622950819672,0.16621253405994552,0.4492099322799097,2011-06-08
0.39241803278688525,0.16621253405994552,0.36455981941309257,2011-06-08
0.2858606557377049,0.14986376021798364,0.25395033860045146,2011-06-08
0.20594262295081966,0.09264305177111716,0.18961625282167044,2011-06-08
0.17930327868852458,0.1008174386920981,0.15688487584650113,2011-06-08
0.11782786885245902,0.04904632152588556,0.11060948081264109,2011-06-08
0.0471311475409836,0.01907356948228883,0.045146726862302484,2011-06-09
0.015368852459016393,0.008174386920980926,0.014672686230248307,2011-06-09
0.005122950819672131,0.0,0.006772009029345372,2011-06-09
0.0010245901639344263,0.0,0.002257336343115124,2011-06-09
0.005122950819672131,0.005449591280653951,0.004514672686230248,2011-06-09
0.0194672131147541,0.0027247956403269754,0.02144469525959368,2011-06-09
0.11987704918032786,0.035422343324250684,0.11851015801354402,2011-06-09
0.3206967213114754,0.08446866485013624,0.3194130925507901,2011-06-09
0.4415983606557377,0.08719346049046321,0.45146726862302483,2011-06-09
0.1711065573770492,0.05449591280653951,0.1670428893905192,2011-06-09
0.09528688524590163,0.05449591280653951,0.0835214446952596,2011-06-09
0.11987704918032786,0.09809264305177112,0.09255079006772009,2011-06-09
0.14241803278688525,0.10899182561307902,0.11286681715575621,2011-06-09
0.13831967213114754,0.04904632152588556,0.13318284424379231,2011-06-09
0.11987704918032786,0.0681198910081744,0.10496613995485328,2011-06-09
0.10553278688524591,0.04904632152588556,0.09706546275395034,2011-06-09
0.2038934426229508,0.08174386920980926,0.19187358916478556,2011-06-09
0.4180327868852459,0.14713896457765668,0.4006772009029345,2011-06-09
0.4764344262295082,0.14168937329700274,0.4672686230248307,2011-06-09
0.33299180327868855,0.14986376021798364,0.3058690744920993,2011-06-09
0.25922131147540983,0.10899182561307902,0.24153498871331827,2011-06-09
0.17418032786885246,0.07901907356948229,0.16027088036117382,2011-06-09
0.1557377049180328,0.05994550408719346,0.14785553047404063,2011-06-09
0.09836065573770492,0.04087193460490463,0.09255079006772009,2011-06-09
0.06967213114754098,0.021798365122615803,0.06884875846501129,2011-06-10
0.022540983606557378,0.013623978201634877,0.020316027088036117,2011-06-10
0.012295081967213115,0.01634877384196185,0.007900677200902935,2011-06-10
0.005122950819672131,0.008174386920980926,0.003386004514672686,2011-06-10
0.0030737704918032786,0.0,0.004514672686230248,2011-06-10
0.027663934426229508,0.0,0.03160270880361174,2011-06-10
0.10553278688524591,0.027247956403269755,0.10609480812641084,2011-06-10
0.2725409836065574,0.0681198910081744,0.27313769751693,2011-06-10
0.46209016393442626,0.07901907356948229,0.47742663656884876,2011-06-10
0.21721311475409835,0.1008174386920981,0.1986455981941309,2011-06-10
0.11270491803278689,0.06267029972752043,0.09932279909706546,2011-06-10
0.1557377049180328,0.12534059945504086,0.12076749435665914,2011-06-10
0.21106557377049182,0.10899182561307902,0.18848758465011287,2011-06-10
0.19262295081967212,0.10899182561307902,0.16817155756207675,2011-06-10
0.1680327868852459,0.11989100817438691,0.136568848758465,2011-06-10
0.21618852459016394,0.1335149863760218,0.18397291196388263,2011-06-10
0.29098360655737704,0.12534059945504086,0.2697516930022573,2011-06-10
0.5286885245901639,0.17166212534059946,0.5124153498871332,2011-06-10
0.4733606557377049,0.2615803814713896,0.4142212189616253,2011-06-10
0.3125,0.16621253405994552,0.2765237020316027,2011-06-10
0.2551229508196721,0.1444141689373297,0.22234762979683972,2011-06-10
0.2223360655737705,0.14986376021798364,0.18397291196388263,2011-06-10
0.1885245901639344,0.10899182561307902,0.1636568848758465,2011-06-10
0.14856557377049182,0.09809264305177112,0.12415349887133183,2011-06-10
0.11885245901639344,0.07629427792915532,0.10045146726862303,2011-06-11
0.0778688524590164,0.027247956403269755,0.07562076749435666,2011-06-11
0.060450819672131145,0.027247956403269755,0.056433408577878104,2011-06-11
0.027663934426229508,0.027247956403269755,0.020316027088036117,2011-06-11
0.012295081967213115,0.010899182561307902,0.010158013544018058,2011-06-11
0.015368852459016393,0.010899182561307902,0.013544018058690745,2011-06-11
0.039959016393442626,0.02452316076294278,0.034988713318284424,2011-06-11
0.06864754098360656,0.04904632152588556,0.056433408577878104,2011-06-11
0.14549180327868852,0.08719346049046321,0.1252821670428894,2011-06-11
0.2346311475409836,0.16076294277929154,0.1930022573363431,2011-06-11
0.2694672131147541,0.24795640326975477,0.19525959367945825,2011-06-11
0.3319672131147541,0.2997275204359673,0.24266365688487584,2011-06-11
0.35450819672131145,0.30517711171662126,0.2652370203160271,2011-06-11
0.39549180327868855,0.4087193460490463,0.26749435665914223,2011-06-11
0.38831967213114754,0.4032697547683924,0.2618510158013544,2011-06-11
0.382172131147541,0.3869209809264305,0.2618510158013544,2011-06-11
0.4026639344262295,0.4604904632152589,0.25395033860045146,2011-06-11
0.3442622950819672,0.40054495912806537,0.2144469525959368,2011-06-11
0.29200819672131145,0.3569482288828338,0.17494356659142213,2011-06-11
0.2694672131147541,0.26430517711171664,0.18848758465011287,2011-06-11
0.2807377049180328,0.25885558583106266,0.20316027088036118,2011-06-11
0.22438524590163936,0.20708446866485014,0.16252821670428894,2011-06-11
0.19364754098360656,0.1444141689373297,0.154627539503386,2011-06-11
0.13319672131147542,0.0653950953678474,0.12076749435665914,2011-06-11
0.12090163934426229,0.051771117166212535,0.11286681715575621,2011-06-12
0.0942622950819672,0.051771117166212535,0.0835214446952596,2011-06-12
0.06659836065573771,0.02452316076294278,0.06433408577878104,2011-06-12
0.027663934426229508,0.021798365122615803,0.022573363431151242,2011-06-12
0.01331967213114754,0.021798365122615803,0.006772009029345372,2011-06-12
0.009221311475409836,0.013623978201634877,0.0056433408577878106,2011-06-12
0.01331967213114754,0.013623978201634877,0.010158013544018058,2011-06-12
0.03381147540983607,0.01907356948228883,0.030474040632054177,2011-06-12
0.0932377049180328,0.07629427792915532,0.07223476297968397,2011-06-12
0.18545081967213115,0.20435967302452315,0.12076749435665914,2011-06-12
0.3176229508196721,0.32697547683923706,0.21557562076749437,2011-06-12
0.375,0.3569482288828338,0.26636568848758463,2011-06-12
0.4293032786885246,0.47956403269754766,0.27539503386004516,2011-06-12
0.38114754098360654,0.2970027247956403,0.2979683972911964,2011-06-12
0.32172131147540983,0.2615803814713896,0.24717832957110608,2011-06-12
0.367827868852459,0.3869209809264305,0.24604966139954854,2011-06-12
0.35758196721311475,0.3133514986376022,0.2652370203160271,2011-06-12
0.257172131147541,0.2561307901907357,0.17832957110609482,2011-06-12
0.2612704918032787,0.1880108991825613,0.2110609480812641,2011-06-12
0.22745901639344263,0.18256130790190736,0.17607223476297967,2011-06-12
0.21004098360655737,0.16893732970027248,0.16252821670428894,2011-06-12
0.14241803278688525,0.10626702997275204,0.11399548532731377,2011-06-12
0.13012295081967212,0.08446866485013624,0.10948081264108352,2011-06-12
0.10860655737704918,0.08991825613079019,0.0835214446952596,2011-06-12
0.027663934426229508,0.021798365122615803,0.022573363431151242,2011-06-13
0.015368852459016393,0.01634877384196185,0.011286681715575621,2011-06-13
0.009221311475409836,0.005449591280653951,0.009029345372460496,2011-06-13
0.006147540983606557,0.0027247956403269754,0.006772009029345372,2011-06-13
0.0030737704918032786,0.0027247956403269754,0.003386004514672686,2011-06-13
0.028688524590163935,0.005449591280653951,0.030474040632054177,2011-06-13
0.10655737704918032,0.01907356948228883,0.11060948081264109,2011-06-13
0.3350409836065574,0.07084468664850137,0.34085778781038373,2011-06-13
0.48668032786885246,0.11989100817438691,0.48758465011286684,2011-06-13
0.22848360655737704,0.09536784741144415,0.21331828442437922,2011-06-13
0.11987704918032786,0.10354223433242507,0.09029345372460497,2011-06-13
0.16188524590163936,0.1444141689373297,0.11963882618510158,2011-06-13
0.19979508196721313,0.09536784741144415,0.18171557562076748,2011-06-13
0.23155737704918034,0.1444141689373297,0.1963882618510158,2011-06-13
0.2038934426229508,0.14986376021798364,0.1636568848758465,2011-06-13
0.1885245901639344,0.15803814713896458,0.1433408577878104,2011-06-13
0.33299180327868855,0.17438692098092642,0.29571106094808125,2011-06-13
0.6147540983606558,0.19618528610354224,0.5970654627539503,2011-06-13
0.5993852459016393,0.20708446866485014,0.5756207674943566,2011-06-13
0.4323770491803279,0.20435967302452315,0.3927765237020316,2011-06-13
0.33811475409836067,0.2125340599455041,0.28555304740406323,2011-06-13
0.2223360655737705,0.10899182561307902,0.20090293453724606,2011-06-13
0.1362704918032787,0.05449591280653951,0.12866817155756208,2011-06-13
0.09016393442622951,0.03814713896457766,0.08465011286681716,2011-06-13
0.030737704918032786,0.035422343324250684,0.020316027088036117,2011-06-14
0.012295081967213115,0.008174386920980926,0.011286681715575621,2011-06-14
0.009221311475409836,0.005449591280653951,0.009029345372460496,2011-06-14
0.0010245901639344263,0.0027247956403269754,0.001128668171557562,2011-06-14
0.0020491803278688526,0.0,0.003386004514672686,2011-06-14
0.025614754098360656,0.008174386920980926,0.025959367945823927,2011-06-14
0.11475409836065574,0.01634877384196185,0.12076749435665914,2011-06-14
0.3729508196721312,0.051771117166212535,0.3905191873589165,2011-06-14
0.4969262295081967,0.1226158038147139,0.49774266365688485,2011-06-14
0.19672131147540983,0.051771117166212535,0.1963882618510158,2011-06-14
0.13217213114754098,0.08991825613079019,0.10948081264108352,2011-06-14
0.14549180327868852,0.10899182561307902,0.1162528216704289,2011-06-14
0.1721311475409836,0.08174386920980926,0.15688487584650113,2011-06-14
0.21311475409836064,0.08991825613079019,0.1986455981941309,2011-06-14
0.16188524590163936,0.11171662125340599,0.13318284424379231,2011-06-14
0.18135245901639344,0.11444141689373297,0.15349887133182843,2011-06-14
0.33709016393442626,0.13896457765667575,0.3148984198645598,2011-06-14
0.5819672131147541,0.23160762942779292,0.54627539503386,2011-06-14
0.5502049180327869,0.1771117166212534,0.5338600451467269,2011-06-14
0.3944672131147541,0.13896457765667575,0.3781038374717833,2011-06-14
0.30327868852459017,0.16348773841961853,0.26749435665914223,2011-06-14
0.24795081967213115,0.1008174386920981,0.2325056433408578,2011-06-14
0.1915983606557377,0.07901907356948229,0.17945823927765236,2011-06-14
0.11168032786885246,0.051771117166212535,0.10270880361173815,2011-06-14
0.05225409836065574,0.021798365122615803,0.04966139954853273,2011-06-15
0.01331967213114754,0.0,0.01580135440180587,2011-06-15
0.00819672131147541,0.0,0.010158013544018058,2011-06-15
0.0,0.0,0.001128668171557562,2011-06-15
0.0030737704918032786,0.0,0.004514672686230248,2011-06-15
0.020491803278688523,0.0027247956403269754,0.022573363431151242,2011-06-15
0.12295081967213115,0.02997275204359673,0.12415349887133183,2011-06-15
0.3780737704918033,0.05994550408719346,0.3927765237020316,2011-06-15
0.5092213114754098,0.1444141689373297,0.5022573363431151,2011-06-15
0.21106557377049182,0.05994550408719346,0.208803611738149,2011-06-15
0.13729508196721313,0.07356948228882834,0.12189616252821671,2011-06-15
0.16700819672131148,0.1335149863760218,0.12979683972911965,2011-06-15
0.2151639344262295,0.08991825613079019,0.20090293453724606,2011-06-15
0.19262295081967212,0.11716621253405994,0.16478555304740405,2011-06-15
0.18135245901639344,0.1362397820163488,0.14446952595936793,2011-06-15
0.16700819672131148,0.08991825613079019,0.14785553047404063,2011-06-15
0.31864754098360654,0.12806539509536785,0.29909706546275394,2011-06-15
0.6526639344262295,0.22615803814713897,0.626410835214447,2011-06-15
0.6209016393442623,0.21798365122615804,0.5948081264108352,2011-06-15
0.42520491803278687,0.14713896457765668,0.40857787810383744,2011-06-15
0.33709016393442626,0.1553133514986376,0.30812641083521447,2011-06-15
0.26229508196721313,0.1307901907356948,0.23589164785553046,2011-06-15
0.17827868852459017,0.08446866485013624,0.16252821670428894,2011-06-15
0.10860655737704918,0.04632152588555858,0.10158013544018059,2011-06-15
0.0471311475409836,0.02452316076294278,0.04288939051918736,2011-06-16
0.01639344262295082,0.010899182561307902,0.014672686230248307,2011-06-16
0.004098360655737705,0.0027247956403269754,0.004514672686230248,2011-06-16
0.0030737704918032786,0.0,0.004514672686230248,2011-06-16
0.005122950819672131,0.0,0.006772009029345372,2011-06-16
0.02459016393442623,0.01907356948228883,0.020316027088036117,2011-06-16
0.11372950819672131,0.021798365122615803,0.11738148984198646,2011-06-16
0.1915983606557377,0.043596730245231606,0.19413092550790068,2011-06-16
0.39651639344262296,0.0653950953678474,0.4108352144469526,2011-06-16
0.26639344262295084,0.07901907356948229,0.2618510158013544,2011-06-16
0.12295081967213115,0.04904632152588556,0.1162528216704289,2011-06-16
0.1526639344262295,0.08991825613079019,0.13205417607223477,2011-06-16
0.21004098360655737,0.11171662125340599,0.18623024830699775,2011-06-16
0.15368852459016394,0.1008174386920981,0.12866817155756208,2011-06-16
0.1557377049180328,0.10626702997275204,0.12866817155756208,2011-06-16
0.16188524590163936,0.08719346049046321,0.1433408577878104,2011-06-16
0.30020491803278687,0.09809264305177112,0.291196388261851,2011-06-16
0.2776639344262295,0.11444141689373297,0.2595936794582393,2011-06-16
0.3319672131147541,0.07084468664850137,0.33747178329571104,2011-06-16
0.33401639344262296,0.15803814713896458,0.3036117381489842,2011-06-16
0.20491803278688525,0.0681198910081744,0.1986455981941309,2011-06-16
0.1915983606557377,0.09264305177111716,0.17381489841986456,2011-06-16
0.15368852459016394,0.0653950953678474,0.1433408577878104,2011-06-16
0.015368852459016393,0.005449591280653951,0.01580135440180587,2011-06-16
0.0235655737704918,0.008174386920980926,0.023702031602708805,2011-06-17
0.022540983606557378,0.010899182561307902,0.02144469525959368,2011-06-17
0.012295081967213115,0.005449591280653951,0.012415349887133182,2011-06-17
0.005122950819672131,0.0027247956403269754,0.0056433408577878106,2011-06-17
0.005122950819672131,0.0027247956403269754,0.0056433408577878106,2011-06-17
0.012295081967213115,0.0027247956403269754,0.013544018058690745,2011-06-17
0.09836065573770492,0.021798365122615803,0.10045146726862303,2011-06-17
0.2551229508196721,0.0681198910081744,0.25395033860045146,2011-06-17
0.4641393442622951,0.07629427792915532,0.48081264108352145,2011-06-17
0.22848360655737704,0.07629427792915532,0.22121896162528218,2011-06-17
0.17315573770491804,0.11989100817438691,0.14221218961625282,2011-06-17
0.18442622950819673,0.11716621253405994,0.15575620767494355,2011-06-17
0.24795081967213115,0.1335149863760218,0.21896162528216703,2011-06-17
0.20799180327868852,0.1307901907356948,0.17607223476297967,2011-06-17
0.2192622950819672,0.1989100817438692,0.16027088036117382,2011-06-17
0.24795081967213115,0.16893732970027248,0.20428893905191872,2011-06-17
0.36270491803278687,0.1880108991825613,0.3227990970654628,2011-06-17
0.5645491803278688,0.23160762942779292,0.5270880361173815,2011-06-17
0.4600409836065574,0.16893732970027248,0.43792325056433407,2011-06-17
0.3350409836065574,0.1444141689373297,0.31038374717832956,2011-06-17
0.23668032786885246,0.10899182561307902,0.21670428893905191,2011-06-17
0.21209016393442623,0.1335149863760218,0.17945823927765236,2011-06-17
0.17827868852459017,0.1307901907356948,0.1433408577878104,2011-06-17
0.18135245901639344,0.1008174386920981,0.15914221218961624,2011-06-17
0.10553278688524591,0.05722070844686648,0.09367945823927765,2011-06-18
0.09631147540983606,0.04087193460490463,0.09029345372460497,2011-06-18
0.05327868852459016,0.043596730245231606,0.0417607223476298,2011-06-18
0.0194672131147541,0.010899182561307902,0.01805869074492099,2011-06-18
0.004098360655737705,0.0027247956403269754,0.004514672686230248,2011-06-18
0.006147540983606557,0.0027247956403269754,0.006772009029345372,2011-06-18
0.02663934426229508,0.02452316076294278,0.020316027088036117,2011-06-18
0.05737704918032787,0.0326975476839237,0.050790067720090294,2011-06-18
0.13319672131147542,0.07629427792915532,0.1162528216704289,2011-06-18
0.2223360655737705,0.16893732970027248,0.17607223476297967,2011-06-18
0.2489754098360656,0.18528610354223432,0.1986455981941309,2011-06-18
0.41290983606557374,0.3651226158038147,0.3047404063205418,2011-06-18
0.4293032786885246,0.44141689373297005,0.291196388261851,2011-06-18
0.33401639344262296,0.3678474114441417,0.21670428893905191,2011-06-18
0.3411885245901639,0.3760217983651226,0.22121896162528218,2011-06-18
0.375,0.41689373297002724,0.24153498871331827,2011-06-18
0.47848360655737704,0.5258855585831063,0.31038374717832956,2011-06-18
0.45901639344262296,0.5722070844686649,0.2697516930022573,2011-06-18
0.38934426229508196,0.3215258855585831,0.29683972911963885,2011-06-18
0.33299180327868855,0.26975476839237056,0.2562076749435666,2011-06-18
0.1915983606557377,0.16621253405994552,0.1433408577878104,2011-06-18
0.1864754098360656,0.15803814713896458,0.14108352144469527,2011-06-18
0.16393442622950818,0.15258855585831063,0.11851015801354402,2011-06-18
0.1526639344262295,0.1444141689373297,0.10948081264108352,2011-06-18
0.09016393442622951,0.04904632152588556,0.08013544018058691,2011-06-19
0.07684426229508197,0.04632152588555858,0.06659142212189616,2011-06-19
0.07274590163934426,0.035422343324250684,0.06659142212189616,2011-06-19
0.02971311475409836,0.03814713896457766,0.01805869074492099,2011-06-19
0.01639344262295082,0.01907356948228883,0.011286681715575621,2011-06-19
0.018442622950819672,0.01907356948228883,0.013544018058690745,2011-06-19
0.03278688524590164,0.02997275204359673,0.024830699774266364,2011-06-19
0.07172131147540983,0.09536784741144415,0.040632054176072234,2011-06-19
0.08504098360655737,0.0681198910081744,0.06659142212189616,2011-06-19
0.1721311475409836,0.15803814713896458,0.1252821670428894,2011-06-19
0.2489754098360656,0.23433242506811988,0.17832957110609482,2011-06-19
0.38524590163934425,0.38419618528610355,0.26636568848758463,2011-06-19
0.4047131147540984,0.38419618528610355,0.2878103837471783,2011-06-19
0.3709016393442623,0.40599455040871935,0.24153498871331827,2011-06-19
0.3237704918032787,0.33787465940054495,0.2178329571106095,2011-06-19
0.3698770491803279,0.3978201634877384,0.24379232505643342,2011-06-19
0.3862704918032787,0.329700272479564,0.29006772009029347,2011-06-19
0.4057377049180328,0.4332425068119891,0.2686230248306998,2011-06-19
0.30225409836065575,0.2125340599455041,0.24604966139954854,2011-06-19
0.3176229508196721,0.2561307901907357,0.24492099322799096,2011-06-19
0.23668032786885246,0.23433242506811988,0.16478555304740405,2011-06-19
0.17008196721311475,0.1553133514986376,0.12415349887133183,2011-06-19
0.15471311475409835,0.10354223433242507,0.12866817155756208,2011-06-19
0.0932377049180328,0.03814713896457766,0.08803611738148984,2011-06-19
0.025614754098360656,0.01907356948228883,0.02144469525959368,2011-06-20
0.011270491803278689,0.02452316076294278,0.003386004514672686,2011-06-20
0.0010245901639344263,0.005449591280653951,0.0,2011-06-20
0.0,0.0027247956403269754,0.0,2011-06-20
0.0020491803278688526,0.0027247956403269754,0.002257336343115124,2011-06-20
0.0020491803278688526,0.0,0.003386004514672686,2011-06-20
0.025614754098360656,0.0027247956403269754,0.028216704288939052,2011-06-20
0.04610655737704918,0.0,0.05191873589164785,2011-06-20
0.22540983606557377,0.0326975476839237,0.23589164785553046,2011-06-20
0.22336065573770492,0.051771117166212535,0.22573363431151242,2011-06-20
0.09221311475409837,0.08991825613079019,0.0654627539503386,2011-06-20
0.09528688524590163,0.07356948228882834,0.07562076749435666,2011-06-20
0.16495901639344263,0.08991825613079019,0.1455981941309255,2011-06-20
0.18237704918032788,0.1362397820163488,0.1455981941309255,2011-06-20
0.17827868852459017,0.1226158038147139,0.14672686230248308,2011-06-20
0.20901639344262296,0.17983651226158037,0.15688487584650113,2011-06-20
0.305327868852459,0.16621253405994552,0.2686230248306998,2011-06-20
0.5778688524590164,0.22070844686648503,0.54627539503386,2011-06-20
0.5502049180327869,0.17438692098092642,0.5349887133182845,2011-06-20
0.4405737704918033,0.16893732970027248,0.4164785553047404,2011-06-20
0.32274590163934425,0.14168937329700274,0.2979683972911964,2011-06-20
0.21004098360655737,0.10626702997275204,0.18848758465011287,2011-06-20
0.13217213114754098,0.0653950953678474,0.11963882618510158,2011-06-20
0.060450819672131145,0.027247956403269755,0.056433408577878104,2011-06-20
0.03278688524590164,0.027247956403269755,0.025959367945823927,2011-06-21
